Name_1,TotalCases,ActiveCases,Recovered,Death,Date,Time,NewCases,NoNewCasesSince
Uttar Pradesh,7445,2834,4410,201,2020-05-31,23:54:42,161,0
West Bengal,5130,2851,1970,309,2020-05-31,23:54:42,317,0
Andaman and Nicobar Islands,33,0,33,0,2020-06-01,23:58:53,0,36
Andhra Pradesh,3679,1268,2349,62,2020-06-01,23:58:53,110,0
Arunachal Pradesh,4,3,1,0,2020-06-01,23:58:53,0,1
Assam,1272,1083,185,4,2020-06-01,23:58:53,87,0
Bihar,3815,2084,1710,21,2020-06-01,23:58:53,179,0
Chandigarh,293,90,199,4,2020-06-01,23:58:53,4,0
Chhattisgarh,498,382,115,1,2020-06-01,23:58:53,51,0
Dadar Nagar Haveli,2,2,0,0,2020-06-01,23:58:53,0,8
Delhi,19844,10893,8478,473,2020-06-01,23:58:53,1295,0
Goa,70,28,42,0,2020-06-01,23:58:53,0,1
Gujarat,16779,5822,9919,1038,2020-06-01,23:58:53,436,0
Haryana,2091,1023,1048,20,2020-06-01,23:58:53,168,0
Himachal Pradesh,331,206,120,5,2020-06-01,23:58:53,18,0
Jammu and Kashmir,2446,1491,927,28,2020-06-01,23:58:53,105,0
Jharkhand,610,349,256,5,2020-06-01,23:58:53,47,0
Karnataka,3221,1952,1218,51,2020-06-01,23:58:53,299,0
Kerala,1269,670,590,9,2020-06-01,23:58:53,61,0
Ladakh,74,31,43,0,2020-06-01,23:58:53,0,2
Madhya Pradesh,8089,2897,4842,350,2020-06-01,23:58:53,198,0
Maharashtra,67655,36040,29329,2286,2020-06-01,23:58:53,2487,0
Manipur,71,60,11,0,2020-06-01,23:58:53,9,0
Meghalaya,27,14,12,1,2020-06-01,23:58:53,0,2
Mizoram,1,0,1,0,2020-06-01,23:58:53,0,68
Nagaland,43,43,0,0,2020-06-01,23:58:53,7,0
Odisha,1948,815,1126,7,2020-06-01,23:58:53,129,0
Puducherry,70,45,25,0,2020-06-01,23:58:53,19,0
Punjab,2263,231,1987,45,2020-06-01,23:58:53,30,0
Rajasthan,8831,2710,5927,194,2020-06-01,23:58:53,214,0
Sikkim,1,1,0,0,2020-06-01,23:58:53,0,8
Tamil Nadu,22333,9403,12757,173,2020-06-01,23:58:53,1149,0
Telengana,2698,1188,1428,82,2020-06-01,23:58:53,199,0
Tripura,313,140,173,0,2020-06-01,23:58:53,45,0
Uttarakhand,907,800,102,5,2020-06-01,23:58:53,158,0
Uttar Pradesh,7823,2901,4709,213,2020-06-01,23:58:53,378,0
West Bengal,5501,3027,2157,317,2020-06-01,23:58:53,371,0
Andaman and Nicobar Islands,33,0,33,0,2020-06-02,23:59:57,0,37
Andhra Pradesh,3783,1341,2378,64,2020-06-02,23:59:57,104,0
Arunachal Pradesh,22,21,1,0,2020-06-02,23:59:57,18,0
Assam,1390,1109,277,4,2020-06-02,23:59:57,118,0
Bihar,3926,2002,1900,24,2020-06-02,23:59:57,111,0
Chandigarh,294,91,199,4,2020-06-02,23:59:57,1,0
Chhattisgarh,547,424,122,1,2020-06-02,23:59:57,49,0
Dadar Nagar Haveli,3,2,1,0,2020-06-02,23:59:57,1,0
Delhi,20834,11565,8746,523,2020-06-02,23:59:57,990,0
Goa,71,29,42,0,2020-06-02,23:59:57,1,0
Gujarat,17200,5357,10780,1063,2020-06-02,23:59:57,421,0
Haryana,2356,1280,1055,21,2020-06-02,23:59:57,265,0
Himachal Pradesh,340,213,122,5,2020-06-02,23:59:57,9,0
Jammu and Kashmir,2601,1624,946,31,2020-06-02,23:59:57,155,0
Jharkhand,659,358,296,5,2020-06-02,23:59:57,49,0
Karnataka,3408,2028,1328,52,2020-06-02,23:59:57,187,0
Kerala,1326,708,608,10,2020-06-02,23:59:57,57,0
Ladakh,77,34,43,0,2020-06-02,23:59:57,3,0
Madhya Pradesh,8283,2922,5003,358,2020-06-02,23:59:57,194,0
Maharashtra,70013,37543,30108,2362,2020-06-02,23:59:57,2358,0
Manipur,83,72,11,0,2020-06-02,23:59:57,12,0
Meghalaya,27,14,12,1,2020-06-02,23:59:57,0,3
Mizoram,1,0,1,0,2020-06-02,23:59:57,0,69
Nagaland,43,43,0,0,2020-06-02,23:59:57,0,1
Odisha,2104,852,1245,7,2020-06-02,23:59:57,156,0
Puducherry,74,49,25,0,2020-06-02,23:59:57,4,0
Punjab,2301,256,2000,45,2020-06-02,23:59:57,38,0
Rajasthan,8980,2742,6040,198,2020-06-02,23:59:57,149,0
Sikkim,1,1,0,0,2020-06-02,23:59:57,0,9
Tamil Nadu,23495,10141,13170,184,2020-06-02,23:59:57,1162,0
Telengana,2792,1213,1491,88,2020-06-02,23:59:57,94,0
Tripura,420,247,173,0,2020-06-02,23:59:57,107,0
Uttarakhand,958,730,222,6,2020-06-02,23:59:57,51,0
Uttar Pradesh,8075,3015,4843,217,2020-06-02,23:59:57,252,0
West Bengal,5772,3141,2306,325,2020-06-02,23:59:57,271,0
Andaman and Nicobar Islands,33,0,33,0,2020-06-03,23:57:37,0,38
Andhra Pradesh,3898,1413,2421,64,2020-06-03,23:57:37,115,0
Arunachal Pradesh,22,21,1,0,2020-06-03,23:57:37,0,1
Assam,1513,1185,324,4,2020-06-03,23:57:37,123,0
Bihar,4155,2185,1946,24,2020-06-03,23:57:37,229,0
Chandigarh,301,82,214,5,2020-06-03,23:57:37,7,0
Chhattisgarh,564,433,130,1,2020-06-03,23:57:37,17,0
Dadar Nagar Haveli,4,3,1,0,2020-06-03,23:57:37,1,0
Delhi,22132,12333,9243,556,2020-06-03,23:57:37,1298,0
Goa,79,22,57,0,2020-06-03,23:57:37,8,0
Gujarat,17617,4631,11894,1092,2020-06-03,23:57:37,417,0
Haryana,2652,1560,1069,23,2020-06-03,23:57:37,296,0
Himachal Pradesh,345,200,140,5,2020-06-03,23:57:37,5,0
Jammu and Kashmir,2718,1732,953,33,2020-06-03,23:57:37,117,0
Jharkhand,712,387,320,5,2020-06-03,23:57:37,53,0
Karnataka,3796,2341,1403,52,2020-06-03,23:57:37,388,0
Kerala,1412,774,627,11,2020-06-03,23:57:37,86,0
Ladakh,81,33,47,1,2020-06-03,23:57:37,4,0
Madhya Pradesh,8420,2835,5221,364,2020-06-03,23:57:37,137,0
Maharashtra,72300,38502,31333,2465,2020-06-03,23:57:37,2287,0
Manipur,89,75,14,0,2020-06-03,23:57:37,6,0
Meghalaya,27,14,12,1,2020-06-03,23:57:37,0,4
Mizoram,13,12,1,0,2020-06-03,23:57:37,12,0
Nagaland,49,49,0,0,2020-06-03,23:57:37,6,0
Odisha,2245,913,1325,7,2020-06-03,23:57:37,141,0
Puducherry,82,57,25,0,2020-06-03,23:57:37,8,0
Punjab,2342,279,2017,46,2020-06-03,23:57:37,41,0
Rajasthan,9373,2735,6435,203,2020-06-03,23:57:37,393,0
Sikkim,1,1,0,0,2020-06-03,23:57:37,0,10
Tamil Nadu,24586,10683,13706,197,2020-06-03,23:57:37,1091,0
Telengana,2891,1273,1526,92,2020-06-03,23:57:37,99,0
Tripura,468,295,173,0,2020-06-03,23:57:37,48,0
Uttarakhand,1043,784,252,7,2020-06-03,23:57:37,85,0
Uttar Pradesh,8361,3109,5030,222,2020-06-03,23:57:37,286,0
West Bengal,6168,3423,2410,335,2020-06-03,23:57:37,396,0
Andaman and Nicobar Islands,33,0,33,0,2020-06-04,23:58:09,0,39
Andhra Pradesh,4080,1546,2466,68,2020-06-04,23:58:09,182,0
Arunachal Pradesh,38,37,1,0,2020-06-04,23:58:09,16,0
Assam,1672,1255,413,4,2020-06-04,23:58:09,159,0
Bihar,4390,2288,2077,25,2020-06-04,23:58:09,235,0
Chandigarh,301,82,214,5,2020-06-04,23:58:09,0,1
Chhattisgarh,668,478,188,2,2020-06-04,23:58:09,104,0
Dadar Nagar Haveli,8,7,1,0,2020-06-04,23:58:09,4,0
Delhi,23645,13497,9542,606,2020-06-04,23:58:09,1513,0
Goa,79,22,57,0,2020-06-04,23:58:09,0,1
Gujarat,18100,4766,12212,1122,2020-06-04,23:58:09,483,0
Haryana,2954,1842,1089,23,2020-06-04,23:58:09,302,0
Himachal Pradesh,359,204,150,5,2020-06-04,23:58:09,14,0
Jammu and Kashmir,2857,1816,1007,34,2020-06-04,23:58:09,139,0
Jharkhand,752,426,321,5,2020-06-04,23:58:09,40,0
Karnataka,4063,2496,1514,53,2020-06-04,23:58:09,267,0
Kerala,1494,832,651,11,2020-06-04,23:58:09,82,0
Ladakh,90,41,48,1,2020-06-04,23:58:09,9,0
Madhya Pradesh,8588,2772,5445,371,2020-06-04,23:58:09,168,0
Maharashtra,74860,39944,32329,2587,2020-06-04,23:58:09,2560,0
Manipur,118,80,38,0,2020-06-04,23:58:09,29,0
Meghalaya,33,19,13,1,2020-06-04,23:58:09,6,0
Mizoram,14,13,1,0,2020-06-04,23:58:09,1,0
Nagaland,58,58,0,0,2020-06-04,23:58:09,9,0
Odisha,2388,965,1416,7,2020-06-04,23:58:09,143,0
Puducherry,82,57,25,0,2020-06-04,23:58:09,0,1
Punjab,2376,300,2029,47,2020-06-04,23:58:09,34,0
Rajasthan,9652,2699,6744,209,2020-06-04,23:58:09,279,0
Sikkim,2,2,0,0,2020-06-04,23:58:09,1,0
Tamil Nadu,25872,11348,14316,208,2020-06-04,23:58:09,1286,0
Telengana,3020,1365,1556,99,2020-06-04,23:58:09,129,0
Tripura,468,295,173,0,2020-06-04,23:58:09,0,1
Uttarakhand,1085,795,282,8,2020-06-04,23:58:09,42,0
Uttar Pradesh,8729,3324,5176,229,2020-06-04,23:58:09,368,0
West Bengal,6508,3583,2580,345,2020-06-04,23:58:09,340,0
Andaman and Nicobar Islands,33,0,33,0,2020-06-05,13:31:12,0,40
Andhra Pradesh,4223,1613,2539,71,2020-06-05,13:31:12,143,0
Arunachal Pradesh,42,41,1,0,2020-06-05,13:31:12,4,0
Assam,1988,1542,442,4,2020-06-05,13:31:12,316,0
Bihar,4493,2254,2210,29,2020-06-05,13:31:12,103,0
Chandigarh,301,82,214,5,2020-06-05,13:31:12,0,2
Chhattisgarh,756,541,213,2,2020-06-05,13:31:12,88,0
Dadar Nagar Haveli,12,11,1,0,2020-06-05,13:31:12,4,0
Delhi,25004,14456,9898,650,2020-06-05,13:31:12,1359,0
Goa,166,109,57,0,2020-06-05,13:31:12,87,0
Gujarat,18584,4762,12667,1155,2020-06-05,13:31:12,484,0
Haryana,3281,1123,2134,24,2020-06-05,13:31:12,327,0
Himachal Pradesh,383,199,179,5,2020-06-05,13:31:12,24,0
Jammu and Kashmir,3142,2059,1048,35,2020-06-05,13:31:12,285,0
Jharkhand,793,433,354,6,2020-06-05,13:31:12,41,0
Karnataka,4320,2653,1610,57,2020-06-05,13:31:12,257,0
Kerala,1588,884,690,14,2020-06-05,13:31:12,94,0
Ladakh,90,41,48,1,2020-06-05,13:31:12,0,1
Madhya Pradesh,8762,2748,5637,377,2020-06-05,13:31:12,174,0
Maharashtra,77793,41402,33681,2710,2020-06-05,13:31:12,2933,0
Manipur,124,86,38,0,2020-06-05,13:31:12,6,0
Meghalaya,33,19,13,1,2020-06-05,13:31:12,0,1
Mizoram,17,16,1,0,2020-06-05,13:31:12,3,0
Nagaland,80,80,0,0,2020-06-05,13:31:12,22,0
Odisha,2478,1055,1416,7,2020-06-05,13:31:12,90,0
Puducherry,82,57,25,0,2020-06-05,13:31:12,0,2
Punjab,2415,325,2043,47,2020-06-05,13:31:12,39,0
Rajasthan,9862,2545,7104,213,2020-06-05,13:31:12,210,0
Sikkim,2,2,0,0,2020-06-05,13:31:12,0,1
Tamil Nadu,27256,12134,14902,220,2020-06-05,13:31:12,1384,0
Telengana,3147,1455,1587,105,2020-06-05,13:31:12,127,0
Tripura,644,471,173,0,2020-06-05,13:31:12,176,0
Uttarakhand,1153,846,297,10,2020-06-05,13:31:12,68,0
Uttar Pradesh,9237,3553,5439,245,2020-06-05,13:31:12,508,0
West Bengal,6876,3753,2768,355,2020-06-05,13:31:12,368,0
